,triad_01_seconds_interaction,triad_01_MG_P1P2,triad_01_MG_P1P3,triad_01_MG_P2P3,triad_03_seconds_interaction,triad_03_MG_P1P2,triad_03_MG_P1P3,triad_03_MG_P2P3,triad_04_seconds_interaction,triad_04_MG_P1P2,triad_04_MG_P1P3,triad_04_MG_P2P3,triad_05_seconds_interaction,triad_05_MG_P1P2,triad_05_MG_P1P3,triad_05_MG_P2P3,triad_06_seconds_interaction,triad_06_MG_P1P2,triad_06_MG_P1P3,triad_06_MG_P2P3,triad_07_seconds_interaction,triad_07_MG_P1P2,triad_07_MG_P1P3,triad_07_MG_P2P3,triad_08_seconds_interaction,triad_08_MG_P1P2,triad_08_MG_P1P3,triad_08_MG_P2P3,triad_09_seconds_interaction,triad_09_MG_P1P2,triad_09_MG_P1P3,triad_09_MG_P2P3,triad_02_seconds_interaction,triad_02_MG_P1P2,triad_02_MG_P1P3,triad_02_MG_P2P3,triad_11_seconds_interaction,triad_11_MG_P1P2,triad_11_MG_P1P3,triad_11_MG_P2P3,triad_10_seconds_interaction,triad_10_MG_P1P2,triad_10_MG_P1P3,triad_10_MG_P2P3,triad_14_seconds_interaction,triad_14_MG_P1P2,triad_14_MG_P1P3,triad_14_MG_P2P3,triad_12_seconds_interaction,triad_12_MG_P1P2,triad_12_MG_P1P3,triad_12_MG_P2P3,triad_13_seconds_interaction,triad_13_MG_P1P2,triad_13_MG_P1P3,triad_13_MG_P2P3
36914,436.572,0,0,0,500.917,0.0,0.0,0.0,395.427,0.0,0.0,0.0,529.762,0.0,0.0,0.0,546.378,0.0,0.0,0.0,351.487,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.167,0.0,0.0,0.0,433.35,0.0,0.0,0.0,,,,
36915,436.584,0,0,0,500.918,0.0,0.0,0.0,395.439,0.0,0.0,0.0,529.777,0.0,0.0,0.0,546.394,0.0,0.0,0.0,351.507,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.181,0.0,0.0,0.0,433.371,0.0,0.0,0.0,,,,
36916,436.598,0,0,0,500.934,0.0,0.0,0.0,395.451,0.0,0.0,0.0,529.795,0.0,0.0,0.0,546.412,0.0,0.0,0.0,351.508,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.194,0.0,0.0,0.0,433.372,0.0,0.0,0.0,,,,
36917,436.599,0,0,0,500.935,0.0,0.0,0.0,395.464,0.0,0.0,0.0,529.811,0.0,0.0,0.0,546.413,0.0,0.0,0.0,351.521,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.221,0.0,0.0,0.0,433.392,0.0,0.0,0.0,,,,
36918,436.614,0,0,0,500.951,0.0,0.0,0.0,395.476,0.0,0.0,0.0,529.828,0.0,0.0,0.0,546.438,0.0,0.0,0.0,351.541,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.234,0.0,0.0,0.0,433.412,0.0,0.0,0.0,,,,
36919,436.632,0,0,0,500.968,0.0,0.0,0.0,395.488,0.0,0.0,0.0,529.845,0.0,0.0,0.0,546.461,0.0,0.0,0.0,351.555,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.248,0.0,0.0,0.0,433.413,0.0,0.0,0.0,,,,
36920,436.645,0,0,0,500.969,0.0,0.0,0.0,395.502,0.0,0.0,0.0,529.861,0.0,0.0,0.0,546.475,0.0,0.0,0.0,351.568,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.273,0.0,0.0,0.0,433.429,0.0,0.0,0.0,,,,
36921,436.658,0,0,0,500.99,0.0,0.0,0.0,395.522,0.0,0.0,0.0,529.866,0.0,0.0,0.0,546.491,0.0,0.0,0.0,351.569,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.287,0.0,0.0,0.0,433.43,0.0,0.0,0.0,,,,
36922,436.671,0,0,0,500.991,0.0,0.0,0.0,395.534,0.0,0.0,0.0,529.88,0.0,0.0,0.0,546.512,0.0,0.0,0.0,351.582,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.306,0.0,0.0,0.0,433.448,0.0,0.0,0.0,,,,
36923,436.684,0,0,0,501.011,0.0,0.0,0.0,395.554,0.0,0.0,0.0,529.895,0.0,0.0,0.0,546.535,0.0,0.0,0.0,351.594,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.318,0.0,0.0,0.0,433.449,0.0,0.0,0.0,,,,
36924,436.697,0,0,0,501.034,0.0,0.0,0.0,395.555,0.0,0.0,0.0,529.912,0.0,0.0,0.0,546.549,0.0,0.0,0.0,351.608,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.339,0.0,0.0,0.0,433.467,0.0,0.0,0.0,,,,
36925,436.71,0,0,0,501.035,0.0,0.0,0.0,395.569,0.0,0.0,0.0,529.931,0.0,0.0,0.0,546.566,0.0,0.0,0.0,351.621,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.352,0.0,0.0,0.0,433.487,0.0,0.0,0.0,,,,
36926,436.722,0,0,0,501.051,0.0,0.0,0.0,395.581,0.0,0.0,0.0,529.946,0.0,0.0,0.0,546.581,0.0,0.0,0.0,351.641,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.365,0.0,0.0,0.0,433.488,0.0,0.0,0.0,,,,
36927,436.74,0,0,0,501.067,0.0,0.0,0.0,395.593,0.0,0.0,0.0,529.961,0.0,0.0,0.0,546.597,0.0,0.0,0.0,351.654,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.391,0.0,0.0,0.0,433.505,0.0,0.0,0.0,,,,
36928,436.754,0,0,0,501.068,0.0,0.0,0.0,395.606,0.0,0.0,0.0,529.978,0.0,0.0,0.0,546.614,0.0,0.0,0.0,351.668,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.404,0.0,0.0,0.0,433.526,0.0,0.0,0.0,,,,
36929,436.772,0,0,0,501.092,0.0,0.0,0.0,395.618,0.0,0.0,0.0,529.995,0.0,0.0,0.0,546.635,0.0,0.0,0.0,351.682,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.416,0.0,0.0,0.0,433.546,0.0,0.0,0.0,,,,
36930,436.785,0,0,0,501.109,0.0,0.0,0.0,395.631,0.0,0.0,0.0,530.012,0.0,0.0,0.0,546.639,0.0,0.0,0.0,351.695,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.43,0.0,0.0,0.0,433.563,0.0,0.0,0.0,,,,
36931,436.802,0,0,0,501.126,0.0,0.0,0.0,395.643,0.0,0.0,0.0,530.028,0.0,0.0,0.0,546.654,0.0,0.0,0.0,351.699,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.45,0.0,0.0,0.0,433.582,0.0,0.0,0.0,,,,
36932,436.819,0,0,0,501.145,0.0,0.0,0.0,395.644,0.0,0.0,0.0,530.045,0.0,0.0,0.0,546.67,0.0,0.0,0.0,351.717,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.462,0.0,0.0,0.0,433.604,0.0,0.0,0.0,,,,
36933,436.832,0,0,0,501.146,0.0,0.0,0.0,395.656,0.0,0.0,0.0,530.061,0.0,0.0,0.0,546.686,0.0,0.0,0.0,351.734,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.483,0.0,0.0,0.0,433.605,0.0,0.0,0.0,,,,
36934,436.833,0,0,0,501.162,0.0,0.0,0.0,395.676,0.0,0.0,0.0,530.078,0.0,0.0,0.0,546.702,0.0,0.0,0.0,351.756,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.5,0.0,0.0,0.0,433.626,0.0,0.0,0.0,,,,
36935,436.852,0,0,0,501.179,0.0,0.0,0.0,395.677,0.0,0.0,0.0,530.095,0.0,0.0,0.0,546.723,0.0,0.0,0.0,351.775,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.526,0.0,0.0,0.0,433.643,0.0,0.0,0.0,,,,
36936,436.864,0,0,0,501.196,0.0,0.0,0.0,395.69,0.0,0.0,0.0,530.112,0.0,0.0,0.0,546.724,0.0,0.0,0.0,351.789,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.539,0.0,0.0,0.0,433.661,0.0,0.0,0.0,,,,
36937,436.877,0,0,0,501.212,0.0,0.0,0.0,395.703,0.0,0.0,0.0,530.128,0.0,0.0,0.0,546.742,0.0,0.0,0.0,351.802,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.552,0.0,0.0,0.0,433.679,0.0,0.0,0.0,,,,
36938,436.89,0,0,0,501.213,0.0,0.0,0.0,395.721,0.0,0.0,0.0,530.129,0.0,0.0,0.0,546.757,0.0,0.0,0.0,351.819,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.572,0.0,0.0,0.0,433.68,0.0,0.0,0.0,,,,
36939,436.891,0,0,0,501.235,0.0,0.0,0.0,395.733,0.0,0.0,0.0,530.145,0.0,0.0,0.0,546.758,0.0,0.0,0.0,351.833,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.585,0.0,0.0,0.0,433.697,0.0,0.0,0.0,,,,
36940,436.903,0,0,0,501.236,0.0,0.0,0.0,395.746,0.0,0.0,0.0,530.163,0.0,0.0,0.0,546.775,0.0,0.0,0.0,351.853,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.606,0.0,0.0,0.0,433.701,0.0,0.0,0.0,,,,
36941,436.916,0,0,0,501.252,0.0,0.0,0.0,395.758,0.0,0.0,0.0,530.178,0.0,0.0,0.0,546.79,0.0,0.0,0.0,351.866,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.621,0.0,0.0,0.0,433.722,0.0,0.0,0.0,,,,
36942,436.929,0,0,0,501.269,0.0,0.0,0.0,395.771,0.0,0.0,0.0,530.195,0.0,0.0,0.0,546.813,0.0,0.0,0.0,351.881,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.647,0.0,0.0,0.0,433.739,0.0,0.0,0.0,,,,
36943,436.938,0,0,0,501.286,0.0,0.0,0.0,395.783,0.0,0.0,0.0,530.211,0.0,0.0,0.0,546.83,0.0,0.0,0.0,351.895,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.66,0.0,0.0,0.0,433.76,0.0,0.0,0.0,,,,
36944,436.952,0,0,0,501.302,0.0,0.0,0.0,395.784,0.0,0.0,0.0,530.229,0.0,0.0,0.0,546.846,0.0,0.0,0.0,351.908,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.677,0.0,0.0,0.0,433.761,0.0,0.0,0.0,,,,
36945,436.965,0,0,0,501.303,0.0,0.0,0.0,395.797,0.0,0.0,0.0,530.245,0.0,0.0,0.0,546.861,0.0,0.0,0.0,351.92,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.695,0.0,0.0,0.0,433.785,0.0,0.0,0.0,,,,
36946,436.989,0,0,0,501.322,0.0,0.0,0.0,395.81,0.0,0.0,0.0,530.261,0.0,0.0,0.0,546.88,0.0,0.0,0.0,351.941,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.708,0.0,0.0,0.0,433.786,0.0,0.0,0.0,,,,
36947,436.99,0,0,0,501.339,0.0,0.0,0.0,395.823,0.0,0.0,0.0,530.278,0.0,0.0,0.0,546.902,0.0,0.0,0.0,351.954,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.727,0.0,0.0,0.0,433.802,0.0,0.0,0.0,,,,
36948,437.006,0,0,0,501.356,0.0,0.0,0.0,395.843,0.0,0.0,0.0,530.296,0.0,0.0,0.0,546.922,0.0,0.0,0.0,351.967,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.74,0.0,0.0,0.0,433.82,0.0,0.0,0.0,,,,
36949,437.007,0,0,0,501.374,0.0,0.0,0.0,395.856,0.0,0.0,0.0,530.312,0.0,0.0,0.0,546.939,0.0,0.0,0.0,351.981,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.754,0.0,0.0,0.0,433.838,0.0,0.0,0.0,,,,
36950,437.021,0,0,0,501.39,0.0,0.0,0.0,395.868,0.0,0.0,0.0,530.328,0.0,0.0,0.0,546.954,0.0,0.0,0.0,351.994,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.781,0.0,0.0,0.0,433.86,0.0,0.0,0.0,,,,
36951,437.038,0,0,0,501.411,0.0,0.0,0.0,395.869,0.0,0.0,0.0,530.344,0.0,0.0,0.0,546.97,0.0,0.0,0.0,352.007,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.795,0.0,0.0,0.0,433.868,0.0,0.0,0.0,,,,
36952,437.039,0,0,0,501.428,0.0,0.0,0.0,395.888,0.0,0.0,0.0,530.361,0.0,0.0,0.0,546.99,0.0,0.0,0.0,352.021,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.808,0.0,0.0,0.0,433.885,0.0,0.0,0.0,,,,
36953,437.054,0,0,0,501.429,0.0,0.0,0.0,395.889,0.0,0.0,0.0,530.378,0.0,0.0,0.0,547.006,0.0,0.0,0.0,352.041,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.828,0.0,0.0,0.0,433.903,0.0,0.0,0.0,,,,
36954,437.073,0,0,0,501.445,0.0,0.0,0.0,395.901,0.0,0.0,0.0,530.395,0.0,0.0,0.0,547.022,0.0,0.0,0.0,352.055,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.841,0.0,0.0,0.0,433.928,0.0,0.0,0.0,,,,
36955,437.074,0,0,0,501.463,0.0,0.0,0.0,395.914,0.0,0.0,0.0,530.412,0.0,0.0,0.0,547.037,0.0,0.0,0.0,352.075,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.861,0.0,0.0,0.0,433.929,0.0,0.0,0.0,,,,
36956,437.086,0,0,0,501.48,0.0,0.0,0.0,395.926,0.0,0.0,0.0,530.43,0.0,0.0,0.0,547.053,0.0,0.0,0.0,352.088,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.874,0.0,0.0,0.0,433.951,0.0,0.0,0.0,,,,
36957,437.101,0,0,0,501.481,0.0,0.0,0.0,395.939,0.0,0.0,0.0,530.444,0.0,0.0,0.0,547.069,0.0,0.0,0.0,352.102,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.9,0.0,0.0,0.0,433.969,0.0,0.0,0.0,,,,
36958,437.116,0,0,0,501.501,0.0,0.0,0.0,395.951,0.0,0.0,0.0,530.461,0.0,0.0,0.0,547.09,0.0,0.0,0.0,352.115,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.913,0.0,0.0,0.0,433.989,0.0,0.0,0.0,,,,
36959,437.129,0,0,0,501.517,0.0,0.0,0.0,395.952,0.0,0.0,0.0,530.478,0.0,0.0,0.0,547.108,0.0,0.0,0.0,352.127,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.926,0.0,0.0,0.0,433.99,0.0,0.0,0.0,,,,
36960,437.142,0,0,0,501.518,0.0,0.0,0.0,395.964,0.0,0.0,0.0,530.495,0.0,0.0,0.0,547.123,0.0,0.0,0.0,352.141,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.952,0.0,0.0,0.0,434.007,0.0,0.0,0.0,,,,
36961,437.143,0,0,0,501.535,0.0,0.0,0.0,395.976,0.0,0.0,0.0,530.511,0.0,0.0,0.0,547.14,0.0,0.0,0.0,352.154,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.965,0.0,0.0,0.0,434.008,0.0,0.0,0.0,,,,
36962,437.163,0,0,0,501.544,0.0,0.0,0.0,395.989,0.0,0.0,0.0,530.528,0.0,0.0,0.0,547.157,0.0,0.0,0.0,352.175,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,573.983,0.0,0.0,0.0,434.039,0.0,0.0,0.0,,,,
36963,437.176,0,0,0,501.562,0.0,0.0,0.0,396.002,0.0,0.0,0.0,530.544,0.0,0.0,0.0,547.171,0.0,0.0,0.0,352.189,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.003,0.0,0.0,0.0,434.056,0.0,0.0,0.0,,,,
36964,437.196,0,0,0,501.586,0.0,0.0,0.0,396.021,0.0,0.0,0.0,530.564,0.0,0.0,0.0,547.19,0.0,0.0,0.0,352.208,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.016,0.0,0.0,0.0,434.057,0.0,0.0,0.0,,,,
36965,437.21,0,0,0,501.603,0.0,0.0,0.0,396.033,0.0,0.0,0.0,530.585,0.0,0.0,0.0,547.207,0.0,0.0,0.0,352.221,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.029,0.0,0.0,0.0,434.074,0.0,0.0,0.0,,,,
36966,437.222,0,0,0,501.62,0.0,0.0,0.0,396.034,0.0,0.0,0.0,530.599,0.0,0.0,0.0,547.224,0.0,0.0,0.0,352.235,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.042,0.0,0.0,0.0,434.093,0.0,0.0,0.0,,,,
36967,437.223,0,0,0,501.638,0.0,0.0,0.0,396.046,0.0,0.0,0.0,530.613,0.0,0.0,0.0,547.239,0.0,0.0,0.0,352.248,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.061,0.0,0.0,0.0,434.111,0.0,0.0,0.0,,,,
36968,437.236,0,0,0,501.655,0.0,0.0,0.0,396.06,0.0,0.0,0.0,530.628,0.0,0.0,0.0,547.256,0.0,0.0,0.0,352.261,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.087,0.0,0.0,0.0,434.112,0.0,0.0,0.0,,,,
36969,437.249,0,0,0,501.679,0.0,0.0,0.0,396.072,0.0,0.0,0.0,530.645,0.0,0.0,0.0,547.274,0.0,0.0,0.0,352.274,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.101,0.0,0.0,0.0,434.129,0.0,0.0,0.0,,,,
36970,437.267,0,0,0,501.701,0.0,0.0,0.0,396.085,0.0,0.0,0.0,530.662,0.0,0.0,0.0,547.29,0.0,0.0,0.0,352.288,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.113,0.0,0.0,0.0,434.13,0.0,0.0,0.0,,,,
36971,437.28,0,0,0,501.718,0.0,0.0,0.0,396.097,0.0,0.0,0.0,530.678,0.0,0.0,0.0,547.305,0.0,0.0,0.0,352.308,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.127,0.0,0.0,0.0,434.149,0.0,0.0,0.0,,,,
36972,437.296,0,0,0,501.736,0.0,0.0,0.0,396.11,0.0,0.0,0.0,530.696,0.0,0.0,0.0,547.32,0.0,0.0,0.0,352.321,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.141,0.0,0.0,0.0,434.173,0.0,0.0,0.0,,,,
36973,437.314,0,0,0,501.753,0.0,0.0,0.0,396.123,0.0,0.0,0.0,530.711,0.0,0.0,0.0,547.335,0.0,0.0,0.0,352.341,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.174,0.0,0.0,0.0,434.199,0.0,0.0,0.0,,,,
36974,437.329,0,0,0,501.769,0.0,0.0,0.0,396.135,0.0,0.0,0.0,530.728,0.0,0.0,0.0,547.351,0.0,0.0,0.0,352.355,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.195,0.0,0.0,0.0,434.2,0.0,0.0,0.0,,,,
36975,437.341,0,0,0,501.79,0.0,0.0,0.0,396.136,0.0,0.0,0.0,530.745,0.0,0.0,0.0,547.369,0.0,0.0,0.0,352.368,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.209,0.0,0.0,0.0,434.217,0.0,0.0,0.0,,,,
36976,437.342,0,0,0,501.807,0.0,0.0,0.0,396.148,0.0,0.0,0.0,530.761,0.0,0.0,0.0,547.39,0.0,0.0,0.0,352.381,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.223,0.0,0.0,0.0,434.237,0.0,0.0,0.0,,,,
36977,437.354,0,0,0,501.824,0.0,0.0,0.0,396.161,0.0,0.0,0.0,530.779,0.0,0.0,0.0,547.406,0.0,0.0,0.0,352.394,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.235,0.0,0.0,0.0,434.238,0.0,0.0,0.0,,,,
36978,437.366,0,0,0,501.841,0.0,0.0,0.0,396.183,0.0,0.0,0.0,530.795,0.0,0.0,0.0,547.422,0.0,0.0,0.0,352.407,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.248,0.0,0.0,0.0,434.259,0.0,0.0,0.0,,,,
36979,437.367,0,0,0,501.857,0.0,0.0,0.0,396.196,0.0,0.0,0.0,530.811,0.0,0.0,0.0,547.437,0.0,0.0,0.0,352.42,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.274,0.0,0.0,0.0,434.26,0.0,0.0,0.0,,,,
36980,437.38,0,0,0,501.858,0.0,0.0,0.0,396.209,0.0,0.0,0.0,530.828,0.0,0.0,0.0,547.457,0.0,0.0,0.0,352.441,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.294,0.0,0.0,0.0,434.279,0.0,0.0,0.0,,,,
36981,437.393,0,0,0,501.879,0.0,0.0,0.0,396.222,0.0,0.0,0.0,530.845,0.0,0.0,0.0,547.461,0.0,0.0,0.0,352.455,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.308,0.0,0.0,0.0,434.28,0.0,0.0,0.0,,,,
36982,437.405,0,0,0,501.896,0.0,0.0,0.0,396.235,0.0,0.0,0.0,530.861,0.0,0.0,0.0,547.48,0.0,0.0,0.0,352.475,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.328,0.0,0.0,0.0,434.298,0.0,0.0,0.0,,,,
36983,437.418,0,0,0,501.912,0.0,0.0,0.0,396.255,0.0,0.0,0.0,530.878,0.0,0.0,0.0,547.495,0.0,0.0,0.0,352.488,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.341,0.0,0.0,0.0,434.299,0.0,0.0,0.0,,,,
36984,437.431,0,0,0,501.913,0.0,0.0,0.0,396.267,0.0,0.0,0.0,530.896,0.0,0.0,0.0,547.512,0.0,0.0,0.0,352.501,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.353,0.0,0.0,0.0,434.316,0.0,0.0,0.0,,,,
36985,437.451,0,0,0,501.929,0.0,0.0,0.0,396.268,0.0,0.0,0.0,530.911,0.0,0.0,0.0,547.528,0.0,0.0,0.0,352.514,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.367,0.0,0.0,0.0,434.337,0.0,0.0,0.0,,,,
36986,437.464,0,0,0,501.93,0.0,0.0,0.0,396.28,0.0,0.0,0.0,530.912,0.0,0.0,0.0,547.545,0.0,0.0,0.0,352.518,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.392,0.0,0.0,0.0,434.341,0.0,0.0,0.0,,,,
36987,437.477,0,0,0,501.946,0.0,0.0,0.0,396.3,0.0,0.0,0.0,530.93,0.0,0.0,0.0,547.561,0.0,0.0,0.0,352.532,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.406,0.0,0.0,0.0,434.366,0.0,0.0,0.0,,,,
36988,437.496,0,0,0,501.967,0.0,0.0,0.0,396.312,0.0,0.0,0.0,530.945,0.0,0.0,0.0,547.579,0.0,0.0,0.0,352.545,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.418,0.0,0.0,0.0,434.367,0.0,0.0,0.0,,,,
36989,437.509,0,0,0,501.968,0.0,0.0,0.0,396.325,0.0,0.0,0.0,530.961,0.0,0.0,0.0,547.595,0.0,0.0,0.0,352.564,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.44,0.0,0.0,0.0,434.376,0.0,0.0,0.0,,,,
36990,437.521,0,0,0,501.984,0.0,0.0,0.0,396.34,0.0,0.0,0.0,530.978,0.0,0.0,0.0,547.612,0.0,0.0,0.0,352.578,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.453,0.0,0.0,0.0,434.394,0.0,0.0,0.0,,,,
36991,437.534,0,0,0,502.001,0.0,0.0,0.0,396.352,0.0,0.0,0.0,530.994,0.0,0.0,0.0,547.627,0.0,0.0,0.0,352.598,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.472,0.0,0.0,0.0,434.395,0.0,0.0,0.0,,,,
36992,437.546,0,0,0,502.018,0.0,0.0,0.0,396.365,0.0,0.0,0.0,531.012,0.0,0.0,0.0,547.645,0.0,0.0,0.0,352.61,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.485,0.0,0.0,0.0,434.415,0.0,0.0,0.0,,,,
36993,437.559,0,0,0,502.019,0.0,0.0,0.0,396.383,0.0,0.0,0.0,531.029,0.0,0.0,0.0,547.662,0.0,0.0,0.0,352.623,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.511,0.0,0.0,0.0,434.416,0.0,0.0,0.0,,,,
36994,437.572,0,0,0,502.035,0.0,0.0,0.0,396.396,0.0,0.0,0.0,531.045,0.0,0.0,0.0,547.679,0.0,0.0,0.0,352.636,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.524,0.0,0.0,0.0,434.438,0.0,0.0,0.0,,,,
36995,437.585,0,0,0,502.056,0.0,0.0,0.0,396.41,0.0,0.0,0.0,531.061,0.0,0.0,0.0,547.694,0.0,0.0,0.0,352.649,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.537,0.0,0.0,0.0,434.439,0.0,0.0,0.0,,,,
36996,437.598,0,0,0,502.057,0.0,0.0,0.0,396.411,0.0,0.0,0.0,531.078,0.0,0.0,0.0,547.712,0.0,0.0,0.0,352.663,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,574.563,0.0,0.0,0.0,434.456,0.0,0.0,0.0,,,,
